job-id,C,M,E,T_A,T_est,T_D
job-1694,5,7,2,84706,63,85019
job-1695,6,9,2,84754,32,85005
job-1696,3,5,7,84813,163,85269
job-1697,5,10,4,84856,132,85069
job-1698,4,7,4,84900,204,85243
job-1699,2,11,3,84942,84,85231
job-1700,5,11,3,84986,372,85641
job-1701,6,11,2,85042,57,85182
job-1702,3,5,1,85087,286,85466
job-1703,3,8,8,85130,143,85448
job-1704,5,7,1,85178,115,85473
job-1705,2,9,7,85229,239,85655
job-1706,6,5,4,85274,567,86052
job-1707,1,9,2,85344,18,85539
job-1708,5,8,1,85398,151,85599
job-1709,2,6,7,85433,91,85775
job-1710,1,9,5,85487,116,85898
job-1711,1,8,1,85548,93,85934
job-1712,3,4,7,85602,34,85816
job-1713,3,4,3,85649,46,85987
job-1714,5,5,8,85686,43,86022
job-1715,1,11,7,85732,178,86080
job-1716,5,6,1,85786,18,85844
job-1717,4,4,1,85839,265,86298
job-1718,1,11,1,85884,80,86175
job-1719,1,9,4,85949,79,86046
job-1720,5,12,4,85992,396,86509
job-1721,4,5,4,86044,193,86362
job-1722,6,9,7,86088,19,86193
job-1723,6,12,1,86139,15,86354
job-1724,2,10,6,86197,57,86368
job-1725,5,10,4,86244,49,86336
job-1726,4,7,2,86296,202,86780
job-1727,1,7,2,86344,36,86671
job-1728,3,10,3,86388,74,86706
job-1729,6,9,6,86432,37,86683
job-1730,3,8,1,86490,121,86681
job-1731,4,8,8,86554,83,86872
job-1732,2,9,6,86608,101,86932
job-1733,3,10,5,86644,134,86795
job-1734,5,8,1,86707,30,87007
job-1735,2,6,5,86745,37,86952
job-1736,6,4,4,86804,210,87290
job-1737,1,9,7,86855,70,86996
job-1738,4,9,1,86892,16,87163
job-1739,2,4,7,86947,152,87242
job-1740,5,4,5,86987,36,87182
job-1741,4,8,4,87035,166,87414
job-1742,6,9,3,87083,193,87519
job-1743,2,10,7,87119,14,87241
job-1744,5,11,3,87166,42,87390
job-1745,3,11,3,87219,18,87380
job-1746,4,6,4,87269,50,87387
job-1747,5,8,1,87316,23,87499
job-1748,5,9,6,87370,58,87559
job-1749,5,10,2,87420,275,87863
job-1750,5,8,4,87473,88,87857
job-1751,2,8,7,87522,92,87854
job-1752,2,8,8,87576,55,87728
job-1753,1,5,7,87628,28,87892
job-1754,4,6,4,87674,116,87848
job-1755,5,11,8,87727,26,87759
job-1756,1,11,6,87774,16,87837
job-1757,1,11,2,87827,34,87973
job-1758,4,6,6,87875,168,88136
job-1759,5,11,3,87923,219,88278
job-1760,5,8,4,87981,142,88417
job-1761,6,11,6,88026,39,88274
job-1762,4,6,6,88072,97,88184
job-1763,4,7,7,88123,67,88331
job-1764,6,9,6,88171,85,88481
job-1765,2,7,1,88219,64,88477
job-1766,6,4,7,88266,14,88351
job-1767,3,7,2,88322,42,88643
job-1768,3,5,7,88372,43,88631
job-1769,4,4,5,88411,14,88610
job-1770,4,6,3,88469,41,88761
job-1771,4,10,6,88519,12,88619
job-1772,2,5,6,88578,384,89170
job-1773,2,12,8,88623,12,88837
job-1774,3,11,2,88661,66,88812
job-1775,6,12,1,88700,70,88798
job-1776,1,6,4,88754,57,89014
job-1777,6,11,7,88794,68,88996
job-1778,4,12,5,88843,41,89012
job-1779,1,4,2,88912,47,89008
job-1780,4,11,3,88958,257,89468
job-1781,2,7,2,89011,113,89220
job-1782,6,6,2,89069,61,89337
job-1783,3,9,3,89121,43,89401
job-1784,3,7,3,89167,187,89490
job-1785,5,11,8,89224,46,89344
job-1786,3,6,6,89284,73,89522
job-1787,3,4,5,89338,218,89670
job-1788,6,5,3,89397,150,89585
job-1789,1,7,3,89450,120,89673
job-1790,4,12,8,89501,146,89917
job-1791,5,6,7,89553,66,89703
job-1792,1,6,1,89598,134,89898
job-1793,1,6,7,89652,539,90437
job-1794,2,8,7,89710,62,89911
job-1795,3,11,2,89753,117,90059
job-1796,4,12,5,89805,32,90115
job-1797,1,10,8,89859,283,90399
job-1798,2,12,8,89911,151,90264
job-1799,6,6,5,89958,74,90155
job-1800,4,7,7,90005,175,90206
job-1801,3,10,2,90046,21,90069
job-1802,3,4,7,90102,25,90335
job-1803,4,10,4,90153,136,90293
job-1804,1,9,6,90192,352,90814
job-1805,3,10,6,90237,45,90543
job-1806,5,6,1,90297,60,90378
job-1807,3,8,7,90355,17,90616
job-1808,6,5,6,90404,178,90641
job-1809,1,9,6,90450,57,90673
job-1810,6,12,8,90505,30,90623
job-1811,6,11,7,90564,100,90712
job-1812,1,7,2,90618,242,91097
job-1813,4,4,4,90667,13,90822
job-1814,6,12,6,90714,124,91064
job-1815,4,6,5,90748,21,90909
job-1816,3,8,4,90805,50,91096
job-1817,1,5,3,90855,126,91147
job-1818,2,12,8,90909,16,91015
job-1819,3,9,5,90953,96,91174
job-1820,1,11,5,91002,151,91205
job-1821,6,5,4,91069,454,91549
job-1822,1,10,2,91120,37,91175
job-1823,6,8,5,91158,110,91471
job-1824,6,8,7,91208,168,91545
job-1825,5,9,5,91262,122,91674
job-1826,1,11,8,91304,57,91383
job-1827,3,9,7,91367,57,91659
job-1828,3,6,4,91398,17,91449
job-1829,6,8,4,91445,172,91820
job-1830,4,4,7,91505,204,91812
job-1831,2,5,1,91554,146,91817
job-1832,3,6,6,91584,105,91879
job-1833,5,8,6,91629,74,91945
job-1834,1,10,2,91679,101,91928
job-1835,2,10,4,91723,24,91941
job-1836,3,11,6,91767,68,92022
job-1837,2,10,1,91812,96,92038
job-1838,4,10,1,91860,17,91877
job-1839,2,9,6,91900,39,91969
job-1840,2,10,2,91943,125,92220
job-1841,3,10,5,91994,137,92381
job-1842,2,6,1,92040,17,92267
job-1843,2,10,7,92082,158,92498
job-1844,4,10,3,92123,17,92324
job-1845,4,9,2,92176,30,92305
job-1846,4,12,7,92224,18,92332
job-1847,4,10,2,92268,66,92403
job-1848,1,5,4,92314,145,92643
job-1849,4,10,5,92376,19,92656
job-1850,2,9,4,92427,26,92706
job-1851,4,6,1,92488,179,92761
job-1852,5,11,4,92535,200,93023
job-1853,4,4,2,92589,63,92906
job-1854,2,4,8,92631,46,92801
job-1855,5,10,8,92665,84,92801
job-1856,2,8,8,92708,167,93033
job-1857,1,9,3,92759,41,92981
job-1858,3,10,2,92804,142,92969
job-1859,2,8,4,92851,214,93337
job-1860,4,8,4,92895,46,92969
job-1861,2,8,2,92950,59,93140
job-1862,4,8,7,92991,37,93291
job-1863,4,4,4,93034,14,93061
job-1864,3,4,3,93094,89,93260
job-1865,5,11,2,93147,56,93467
job-1866,5,11,2,93181,147,93539
job-1867,5,9,4,93228,423,93766
job-1868,5,9,6,93284,33,93460
job-1869,4,8,1,93334,29,93445
job-1870,2,10,2,93383,201,93622
job-1871,6,10,6,93432,67,93649
job-1872,3,8,7,93483,167,93699
job-1873,2,9,8,93529,233,93957
job-1874,2,5,3,93578,19,93619
job-1875,4,9,6,93636,52,93690
job-1876,1,10,7,93683,200,94076
job-1877,5,12,6,93722,93,94050
job-1878,1,8,2,93768,68,93965
job-1879,5,10,8,93815,72,94072
job-1880,2,4,4,93858,16,94156
job-1881,6,5,4,93910,14,94087
job-1882,6,5,4,93963,50,94252
job-1883,5,12,3,94014,456,94652
job-1884,2,7,3,94061,21,94125
job-1885,2,9,6,94108,23,94308
job-1886,4,5,4,94145,103,94321
job-1887,3,9,6,94206,53,94482
job-1888,2,9,2,94250,111,94570
job-1889,3,12,7,94306,11,94499
job-1890,3,4,7,94347,36,94393
job-1891,3,7,3,94403,99,94513
job-1892,5,5,4,94450,93,94691
job-1893,3,9,6,94503,108,94649
job-1894,5,5,4,94560,100,94849
job-1895,1,12,1,94608,68,94973
job-1896,6,9,6,94661,71,94882
job-1897,6,10,3,94714,90,95065
job-1898,5,12,8,94767,101,95112
job-1899,3,4,1,94834,31,95143
job-1900,4,7,5,94884,40,95101
job-1901,6,6,4,94937,21,95186
job-1902,6,6,8,94980,83,95249
job-1903,6,4,5,95027,227,95359
job-1904,4,8,5,95076,235,95603
job-1905,2,8,6,95128,16,95300
job-1906,1,7,1,95181,21,95351
job-1907,5,9,7,95230,79,95498
job-1908,1,9,3,95272,99,95548
job-1909,1,5,5,95323,17,95525
job-1910,6,6,6,95364,55,95694
job-1911,2,11,7,95410,19,95505
job-1912,6,8,7,95461,281,95749
job-1913,6,12,4,95510,14,95762
job-1914,3,7,5,95550,61,95678
job-1915,1,10,7,95606,26,95881
job-1916,1,9,7,95652,413,96297
job-1917,2,4,8,95706,100,95945
job-1918,4,8,4,95753,174,96103
job-1919,1,5,1,95807,105,96206
job-1920,3,9,2,95853,45,96042
job-1921,2,12,2,95912,40,96229
job-1922,1,9,4,95973,110,96363
job-1923,6,9,8,96015,25,96137
job-1924,1,9,8,96071,12,96194
job-1925,5,11,3,96124,150,96389
job-1926,2,9,6,96170,153,96605
job-1927,1,9,6,96215,48,96449
job-1928,2,7,3,96259,94,96555
job-1929,4,7,1,96315,50,96369
job-1930,2,5,6,96368,199,96719
job-1931,5,6,2,96417,559,97115
job-1932,5,8,6,96468,407,96937
job-1933,3,7,1,96522,276,96955
job-1934,6,8,6,96576,120,96700
job-1935,2,9,7,96624,56,96794
job-1936,2,8,4,96672,31,96884
job-1937,2,10,6,96716,240,97238
job-1938,1,12,4,96777,215,97014
job-1939,6,8,6,96815,18,96923
job-1940,3,11,1,96867,44,97142
job-1941,2,5,3,96920,68,97245
job-1942,4,9,6,96966,72,97173
job-1943,4,11,7,97014,49,97268
job-1944,6,11,3,97080,137,97335
job-1945,6,8,3,97126,12,97243
job-1946,4,7,1,97176,196,97378
job-1947,5,7,2,97222,53,97468
job-1948,2,12,4,97269,133,97462
job-1949,3,10,2,97313,35,97535
job-1950,5,9,2,97372,48,97606
job-1951,4,12,5,97414,198,97622
job-1952,6,10,1,97472,169,97681
job-1953,4,5,8,97511,31,97609
job-1954,3,12,6,97575,36,97728
job-1955,3,5,5,97631,72,97737
job-1956,4,9,4,97680,11,97968
job-1957,5,12,8,97731,288,98158
job-1958,4,6,5,97783,82,98115
job-1959,6,6,1,97832,136,97983
job-1960,2,8,3,97886,41,98135
job-1961,3,7,7,97945,19,98257
job-1962,1,12,3,97992,36,98266
job-1963,5,10,4,98046,437,98682
job-1964,3,8,3,98097,338,98500
job-1965,6,7,2,98149,66,98400
job-1966,1,4,6,98190,45,98316
job-1967,3,8,1,98244,82,98504
job-1968,4,11,4,98307,17,98505
job-1969,3,5,6,98361,72,98537
job-1970,6,10,8,98404,147,98553
job-1971,1,11,5,98454,473,99072
job-1972,2,4,8,98505,24,98741
job-1973,3,5,8,98559,56,98627
job-1974,6,6,8,98611,65,98838
job-1975,4,6,6,98666,28,98702
job-1976,4,12,1,98719,21,99012
job-1977,5,12,7,98775,104,99005
job-1978,2,6,3,98820,209,99229
job-1979,6,6,3,98864,306,99335
job-1980,2,10,1,98919,117,99283
job-1981,3,9,3,98968,167,99197
job-1982,6,10,8,99016,174,99208
job-1983,1,7,2,99076,99,99368
job-1984,5,12,8,99128,29,99416
job-1985,4,11,2,99179,185,99568
job-1986,4,7,2,99238,26,99540
job-1987,5,8,7,99283,90,99566
job-1988,3,4,7,99339,70,99578
job-1989,2,6,7,99402,124,99751
job-1990,5,12,1,99447,67,99593
job-1991,3,12,7,99507,101,99853
job-1992,5,4,3,99558,71,99690
job-1993,6,11,7,99610,29,99937
job-1994,3,9,3,99653,21,99729
job-1995,2,11,5,99701,193,100188
job-1996,3,11,1,99750,86,99918
job-1997,2,6,7,99797,30,99970
job-1998,5,5,6,99853,116,99974
job-1999,5,10,6,99909,90,100259
job-2000,6,11,1,99959,178,100340
job-2001,6,9,5,100018,412,100569
job-2002,5,7,3,100055,174,100281
job-2003,1,12,1,100099,23,100130
job-2004,3,8,5,100145,110,100350
job-2005,4,6,2,100191,116,100381
job-2006,2,11,6,100236,33,100544
job-2007,1,10,5,100297,102,100589
job-2008,1,6,8,100357,159,100664
job-2009,1,4,2,100403,486,101102
job-2010,6,6,5,100468,67,100571
job-2011,1,10,7,100521,73,100632
job-2012,3,11,2,100564,103,100702
job-2013,1,7,6,100616,78,100893
job-2014,4,10,2,100674,213,100960
job-2015,1,8,1,100722,176,100973
job-2016,1,7,2,100784,122,100971
job-2017,3,7,8,100832,192,101223
job-2018,1,12,2,100877,51,101026
job-2019,5,5,4,100925,84,101115
job-2020,3,5,5,100975,72,101198
job-2021,3,6,1,101023,106,101191
job-2022,1,10,5,101073,128,101365
job-2023,2,11,5,101131,274,101551
job-2024,4,4,7,101167,25,101328
job-2025,2,10,2,101226,55,101533
job-2026,6,8,4,101288,158,101484
job-2027,1,7,8,101335,37,101515
job-2028,6,12,1,101368,12,101626
job-2029,4,12,6,101419,121,101623
job-2030,5,6,5,101461,295,101783
job-2031,3,5,3,101506,135,101930
job-2032,4,10,3,101549,72,101693
job-2033,5,6,3,101590,184,101904
job-2034,6,8,5,101633,46,101688
job-2035,6,6,8,101693,27,101904
job-2036,3,5,6,101751,51,102007
job-2037,1,5,6,101797,128,102139
job-2038,2,9,8,101851,266,102247
job-2039,4,11,1,101923,50,102140
job-2040,6,6,2,101963,31,102260
job-2041,6,9,1,102009,89,102161
job-2042,5,10,1,102052,100,102314
job-2043,3,8,6,102099,26,102300
job-2044,4,6,3,102140,338,102757
job-2045,1,12,2,102200,28,102355
job-2046,6,9,6,102254,44,102300
job-2047,5,9,5,102290,85,102478
job-2048,2,11,7,102337,87,102469
job-2049,6,12,6,102389,27,102680
job-2050,1,5,5,102431,26,102735
job-2051,2,5,1,102495,107,102712
job-2052,3,5,2,102549,38,102627
job-2053,5,5,1,102601,64,102683
job-2054,3,9,1,102640,382,103089
job-2055,3,11,5,102701,81,103036
job-2056,6,9,4,102768,258,103232
job-2057,2,12,4,102826,152,103031
job-2058,5,10,7,102875,163,103210
job-2059,1,4,1,102921,35,102998
job-2060,5,8,5,102966,72,103135
job-2061,1,6,7,103015,46,103223
job-2062,3,6,4,103051,44,103238
job-2063,1,10,2,103105,387,103596
job-2064,3,10,3,103152,86,103526
job-2065,4,12,2,103197,17,103356
job-2066,6,4,2,103252,155,103451
job-2067,3,4,3,103295,116,103598
job-2068,6,5,8,103343,107,103731
job-2069,3,9,5,103386,85,103476
job-2070,5,12,5,103426,64,103727
job-2071,4,12,6,103481,18,103508
job-2072,2,5,1,103519,36,103670
job-2073,5,4,3,103575,64,103694
job-2074,4,7,2,103633,23,103671
job-2075,1,7,6,103681,75,103961
job-2076,3,4,3,103732,13,103838
job-2077,2,9,6,103775,138,104010
job-2078,1,5,8,103820,52,103958
job-2079,4,7,8,103867,52,104100
job-2080,3,11,3,103920,100,104196
job-2081,1,12,2,103970,105,104331
job-2082,5,4,7,104011,149,104348
job-2083,5,11,2,104055,24,104263
job-2084,2,8,3,104109,206,104495
job-2085,3,9,6,104146,251,104520
job-2086,1,5,5,104190,468,104898
job-2087,1,10,4,104252,189,104545
job-2088,6,6,4,104294,34,104450
job-2089,1,10,5,104350,380,104731
job-2090,6,9,2,104408,135,104551
job-2091,2,7,5,104464,84,104564
job-2092,3,10,5,104515,596,105225
job-2093,4,6,6,104582,135,104717
job-2094,2,5,5,104630,25,104913
job-2095,4,10,1,104684,152,104882
job-2096,4,11,1,104727,30,104767
job-2097,6,9,1,104783,26,104967
job-2098,3,4,7,104839,36,105025
job-2099,5,6,8,104883,114,105018
job-2100,1,10,1,104930,166,105248
job-2101,5,12,3,104980,93,105275
job-2102,3,7,2,105037,141,105363
job-2103,6,7,8,105092,19,105206
job-2104,3,4,7,105139,158,105308
job-2105,4,6,6,105185,31,105466
job-2106,6,8,7,105230,136,105501
job-2107,6,12,4,105279,75,105445
job-2108,5,12,3,105344,65,105598
job-2109,2,4,8,105407,322,105979
job-2110,4,11,7,105458,40,105642
job-2111,1,9,2,105508,30,105601
job-2112,4,11,1,105550,98,105945
job-2113,1,11,8,105601,42,105814
job-2114,4,10,1,105664,39,105804
job-2115,3,8,3,105707,107,105975
job-2116,5,8,6,105743,226,106179
job-2117,1,8,3,105781,112,106125
job-2118,3,11,3,105826,114,105988
job-2119,6,12,6,105856,199,106140
job-2120,1,5,4,105910,164,106199
job-2121,4,10,6,105962,147,106360
job-2122,4,11,2,106004,18,106065
job-2123,3,4,6,106043,25,106069
job-2124,3,6,5,106101,202,106477
job-2125,4,11,7,106154,15,106428
job-2126,6,7,4,106204,139,106547
job-2127,4,11,2,106265,107,106375
job-2128,6,11,4,106331,57,106558
job-2129,6,5,7,106389,555,107167
job-2130,6,12,7,106440,95,106577
job-2131,5,4,1,106481,25,106791
job-2132,6,6,8,106534,110,106645
job-2133,6,7,4,106587,110,106858
job-2134,6,7,5,106633,12,106857
job-2135,4,12,1,106687,87,106925
job-2136,6,9,3,106752,15,106840
job-2137,5,5,1,106805,68,106909
job-2138,2,6,1,106857,80,106969
job-2139,5,12,4,106910,107,107019
job-2140,2,9,3,106967,109,107168
job-2141,4,7,3,107013,35,107141
job-2142,2,4,1,107061,35,107109
job-2143,5,11,7,107115,259,107672
job-2144,4,11,7,107171,198,107606
job-2145,6,11,7,107219,42,107301
job-2146,3,12,8,107276,16,107393
job-2147,6,11,6,107320,143,107672
job-2148,4,12,4,107358,17,107661
job-2149,2,8,3,107400,38,107492
job-2150,6,6,8,107452,24,107518
job-2151,2,4,5,107494,75,107701
job-2152,4,7,3,107558,23,107647
job-2153,6,12,6,107619,194,108017
job-2154,1,11,8,107676,354,108306
job-2155,4,11,6,107735,69,107856
job-2156,4,6,8,107784,39,107847
job-2157,4,7,4,107831,197,108186
job-2158,4,11,2,107880,248,108292
job-2159,2,8,7,107927,17,108057
job-2160,2,12,7,107978,263,108330
job-2161,3,6,6,108032,56,108232
job-2162,2,10,2,108086,246,108477
job-2163,1,7,5,108134,162,108516
job-2164,6,12,5,108182,281,108604
job-2165,6,4,4,108232,263,108606
job-2166,1,5,6,108282,233,108533
job-2167,6,5,4,108336,87,108712
job-2168,5,10,2,108391,163,108799
job-2169,5,9,2,108445,79,108635
job-2170,5,10,6,108507,378,109054
job-2171,3,7,1,108553,195,108969
job-2172,1,4,5,108605,35,108897
job-2173,2,8,7,108656,28,108739
job-2174,6,9,4,108702,66,108984
job-2175,2,10,2,108747,76,109055
job-2176,1,8,8,108793,492,109404
job-2177,1,10,7,108830,399,109356
job-2178,1,11,8,108883,39,109037
job-2179,2,11,3,108935,21,109239
job-2180,2,12,1,108980,63,109048
job-2181,6,7,5,109026,28,109158
job-2182,1,7,8,109073,212,109508
job-2183,4,5,8,109123,213,109354
job-2184,5,12,3,109189,58,109485
job-2185,4,5,1,109239,42,109336
job-2186,6,10,5,109276,24,109440
job-2187,6,5,4,109336,98,109663
job-2188,1,5,6,109379,96,109731
job-2189,5,4,2,109429,17,109545
job-2190,4,12,3,109478,92,109808
job-2191,6,11,8,109539,244,109786
job-2192,1,7,8,109580,25,109759
job-2193,4,4,2,109640,21,109687
job-2194,2,10,5,109687,29,109971
job-2195,5,9,4,109732,152,110029
job-2196,6,7,2,109783,28,110086
job-2197,6,6,3,109846,65,110175
job-2198,1,11,5,109887,229,110362
job-2199,3,4,8,109945,12,110179
job-2200,3,9,8,109992,155,110163
job-2201,2,7,7,110047,76,110173
job-2202,2,5,2,110079,339,110486
job-2203,1,8,2,110125,53,110267
job-2204,2,10,3,110166,249,110604
job-2205,3,6,3,110202,30,110463
job-2206,3,9,8,110253,110,110393
job-2207,6,6,3,110298,59,110602
job-2208,4,11,7,110342,10,110552
job-2209,2,4,6,110390,460,110971
job-2210,4,8,2,110450,119,110845
job-2211,2,10,2,110504,59,110782
job-2212,1,7,6,110561,321,111001
job-2213,6,6,2,110610,20,110678
job-2214,5,7,7,110652,77,110892
job-2215,2,10,8,110703,90,110899
job-2216,2,9,8,110753,105,111038
job-2217,3,7,2,110815,144,111195
job-2218,5,12,6,110861,19,110950
job-2219,1,12,6,110914,64,111183
job-2220,5,12,3,110957,370,111450
job-2221,2,9,4,111004,201,111379
job-2222,5,4,2,111046,116,111337
job-2223,1,4,5,111086,254,111371
job-2224,2,10,4,111130,147,111567
job-2225,4,4,5,111182,102,111464
job-2226,6,7,7,111232,23,111413
job-2227,6,7,4,111280,116,111657
job-2228,3,4,6,111334,31,111601
job-2229,2,8,6,111375,194,111772
job-2230,5,7,7,111430,144,111771
job-2231,5,11,2,111488,59,111633
job-2232,1,7,2,111526,37,111801
job-2233,1,9,3,111576,245,111852
job-2234,1,4,4,111622,35,111846
job-2235,4,7,8,111667,282,111950
job-2236,6,4,8,111713,23,111759
job-2237,3,6,2,111765,134,111920
job-2238,6,12,5,111822,175,112055
job-2239,4,10,5,111871,98,112221
job-2240,5,5,1,111915,201,112287
job-2241,3,7,8,111961,71,112118
job-2242,4,12,6,112001,429,112521
job-2243,6,12,5,112039,313,112530
job-2244,2,9,1,112093,542,112841
job-2245,5,7,4,112153,63,112218
job-2246,2,10,6,112195,108,112332
job-2247,4,12,8,112250,33,112476
job-2248,2,9,5,112290,236,112687
job-2249,4,9,2,112350,123,112533
job-2250,3,8,2,112405,38,112561
job-2251,6,5,5,112439,244,112927
job-2252,5,4,7,112488,130,112835
job-2253,6,6,5,112542,298,112900
job-2254,5,5,7,112597,153,112977
job-2255,1,9,7,112646,126,113061
job-2256,4,10,1,112690,197,112956
job-2257,2,8,5,112747,84,112938
job-2258,3,5,7,112798,72,113075
job-2259,6,5,4,112849,46,112982
job-2260,6,5,3,112890,79,113052
job-2261,1,12,2,112936,37,113005
job-2262,6,5,4,112989,14,113197
job-2263,6,10,7,113037,622,113863
job-2264,6,4,6,113102,75,113323
job-2265,4,6,2,113147,26,113311
job-2266,4,6,6,113191,66,113406
job-2267,3,12,3,113247,46,113539
job-2268,3,12,2,113300,101,113481
job-2269,3,10,2,113356,108,113603
job-2270,4,11,1,113405,252,113954
job-2271,1,12,8,113448,110,113603
job-2272,2,12,7,113506,259,113909
job-2273,3,9,4,113564,96,113809
job-2274,4,9,8,113607,86,113917
job-2275,2,10,5,113657,22,113722
job-2276,6,4,5,113709,110,114068
job-2277,2,6,3,113755,38,113908
job-2278,1,8,7,113790,32,114075
job-2279,3,6,3,113855,417,114366
job-2280,4,5,3,113901,401,114390
job-2281,1,8,5,113940,80,114243
job-2282,5,8,1,113995,26,114151
job-2283,1,11,2,114035,61,114357
job-2284,4,7,8,114089,18,114132
job-2285,2,4,7,114146,271,114478
job-2286,3,5,1,114187,56,114524
job-2287,1,5,2,114228,322,114644
job-2288,6,11,2,114279,90,114663
job-2289,5,4,5,114323,82,114703
job-2290,1,10,8,114371,37,114541
job-2291,1,11,3,114412,15,114546
job-2292,6,5,2,114454,174,114921
job-2293,2,5,6,114500,130,114746
job-2294,1,9,8,114552,73,114743
job-2295,1,6,6,114608,104,114732
job-2296,6,10,3,114658,125,114863
job-2297,6,10,5,114707,57,114876
job-2298,2,4,8,114764,104,115108
job-2299,3,4,4,114810,91,115060
job-2300,6,6,4,114863,64,115027
job-2301,1,12,7,114916,94,115048
job-2302,6,9,3,114964,95,115173
job-2303,2,7,1,115021,94,115257
job-2304,2,7,8,115061,194,115472
job-2305,2,4,4,115109,338,115597
job-2306,2,10,3,115161,125,115338
job-2307,5,8,1,115211,98,115424
job-2308,2,6,8,115266,188,115696
job-2309,6,9,6,115309,62,115505
job-2310,6,12,7,115349,239,115836
job-2311,4,4,8,115399,17,115622
job-2312,3,8,7,115449,12,115603
job-2313,2,8,2,115500,64,115852
job-2314,4,8,3,115555,18,115736
job-2315,5,7,1,115613,95,115964
job-2316,3,11,4,115668,28,115708
job-2317,1,10,1,115717,220,115937
job-2318,5,8,8,115772,14,116008
job-2319,4,7,2,115813,159,116109
job-2320,1,11,4,115863,97,116217
job-2321,6,6,3,115916,40,116234
job-2322,3,8,4,115954,10,116145
job-2323,6,10,7,116003,23,116188
job-2324,5,11,1,116044,50,116307
job-2325,2,4,5,116079,15,116129
job-2326,6,12,6,116121,66,116447
job-2327,5,8,4,116178,16,116445
job-2328,2,12,6,116222,44,116323
job-2329,2,5,8,116271,66,116469
job-2330,2,12,1,116322,17,116340
job-2331,5,7,7,116378,48,116636
job-2332,5,7,2,116452,42,116643
job-2333,4,6,8,116499,286,116909
job-2334,3,12,6,116549,49,116708
job-2335,6,7,4,116589,523,117236
job-2336,1,11,5,116641,94,116922
job-2337,2,5,2,116689,15,116842
job-2338,2,12,5,116748,33,116876
job-2339,6,7,1,116794,136,117035
job-2340,4,12,3,116841,238,117100
job-2341,2,7,5,116890,70,117088
job-2342,2,5,2,116952,10,117147
job-2343,2,5,1,117005,57,117250
job-2344,3,6,7,117052,215,117397
job-2345,4,7,2,117090,131,117265
job-2346,2,9,4,117140,169,117565
job-2347,4,12,8,117195,154,117571
job-2348,1,5,5,117251,126,117462
job-2349,4,12,8,117303,121,117597
job-2350,2,7,7,117361,14,117636
job-2351,5,6,2,117415,58,117744
job-2352,4,11,6,117460,112,117743
job-2353,4,5,8,117511,347,118016
job-2354,4,11,8,117562,41,117866
job-2355,5,10,2,117609,90,117783
job-2356,1,6,5,117654,227,118129
job-2357,4,4,8,117707,87,118010
job-2358,5,7,8,117763,143,118114
job-2359,1,5,3,117811,78,118114
job-2360,6,8,4,117870,200,118159
job-2361,1,5,1,117920,46,118041
job-2362,1,8,4,117965,72,118221
job-2363,6,4,4,118027,404,118538
job-2364,3,7,1,118068,42,118220
job-2365,2,8,5,118113,79,118337
job-2366,3,10,4,118157,52,118453
job-2367,2,7,5,118209,49,118351
job-2368,5,9,7,118269,30,118479
job-2369,2,6,6,118317,27,118361
job-2370,5,12,6,118374,109,118759
job-2371,2,7,2,118421,18,118673
job-2372,6,8,4,118471,152,118754
job-2373,2,7,4,118517,125,118890
job-2374,4,7,1,118559,49,118765
job-2375,5,6,5,118608,62,118835
job-2376,2,12,2,118663,269,119053
job-2377,2,10,4,118716,76,118830
job-2378,2,4,5,118760,94,118900
job-2379,1,4,5,118805,22,118854
job-2380,5,6,3,118856,128,119200
job-2381,2,11,2,118907,61,119209
job-2382,2,7,7,118954,55,119055
job-2383,6,12,8,118985,76,119324
job-2384,4,6,1,119035,187,119353
job-2385,1,4,1,119096,68,119383
job-2386,5,9,1,119146,41,119222
job-2387,6,10,8,119205,41,119350
job-2388,3,5,3,119252,396,119713
job-2389,5,9,3,119300,28,119372
job-2390,5,5,6,119341,32,119480
job-2391,2,4,8,119397,58,119540
job-2392,3,11,1,119454,35,119640
job-2393,1,7,7,119507,75,119786
job-2394,5,6,1,119562,14,119662
job-2395,5,6,5,119617,65,119717
job-2396,4,6,4,119663,72,119860
job-2397,6,4,4,119721,224,120077
job-2398,4,6,8,119771,157,119929
job-2399,2,12,7,119812,45,120066
job-2400,3,10,8,119854,13,120087
job-2401,2,7,3,119901,135,120222
job-2402,2,11,5,119963,29,120144
job-2403,2,5,6,120011,24,120261
job-2404,3,12,8,120056,19,120223
job-2405,3,6,5,120108,70,120297
job-2406,3,4,4,120169,24,120244
job-2407,4,12,1,120215,144,120379
job-2408,5,4,7,120251,97,120354
job-2409,1,4,2,120312,30,120525
job-2410,6,6,5,120366,105,120522
job-2411,4,12,6,120419,19,120660
job-2412,3,6,3,120469,161,120896
job-2413,2,7,4,120511,32,120658
job-2414,2,5,6,120565,65,120824
job-2415,6,11,7,120610,375,121175
job-2416,4,6,1,120647,152,120989
job-2417,5,12,4,120695,45,120751
job-2418,6,11,5,120745,13,121028
job-2419,6,5,1,120788,104,121139
job-2420,1,12,4,120843,136,121252
job-2421,5,7,3,120890,41,121125
job-2422,2,12,1,120941,87,121157
job-2423,1,11,3,120991,137,121203
job-2424,2,12,1,121038,37,121083
job-2425,5,7,5,121087,111,121458
job-2426,6,6,6,121137,139,121530
job-2427,1,12,3,121187,220,121656
job-2428,3,7,2,121238,41,121573
